variant,round,dtype,M,N,block_dim,operation,scalar_median_ms,vector_median_ms,scalar_over_vector_ratio,latency_reduction_pct
old,3,fp16,4096,16,32,transform,0.228724002838,0.164087998867,1.3939106114846955,28.25938824478348
old,3,fp16,4096,16,32,split,0.39132399559,0.326184010506,1.1997031828229414,16.646049263037984
old,3,fp16,4096,16,32,fused,0.327304005623,0.271740007401,1.2044748535684169,16.976265877418104
old,3,fp16,4096,64,32,transform,0.907483959198,0.33412399292,2.7160095606042893,63.18127835391315
old,3,fp16,4096,64,32,split,1.35551996231,0.78234000206,1.7326481564802323,42.28487784666921
old,3,fp16,4096,64,32,fused,1.2620880127,0.728603982925,1.732200265545234,42.26995458373076
old,3,fp16,4096,128,32,transform,1.95205192566,0.551287984848,3.5408932886469775,71.75853891993131
old,3,fp16,4096,128,32,split,2.79562397003,1.39482002258,2.004290105370678,50.10702306415579
old,3,fp16,4096,128,32,fused,2.63498802185,1.32518396378,1.9883941353575318,49.70815985533016
old,3,fp16,4096,256,32,transform,4.23427581787,0.988936042786,4.281647785777258,76.64450580634418
old,3,fp16,4096,256,32,split,5.86551589966,2.62036800385,2.2384321175659436,55.32587331317451
old,3,fp16,4096,256,32,fused,5.57030410767,2.53425998688,2.1980002590530425,54.504099993562924
old,3,fp16,16384,16,32,transform,0.903188037872,0.64270401001,1.405293920381712,28.840509056754783
old,3,fp16,16384,16,32,split,1.50916004181,1.24766397476,1.209588536929826,17.327258859595602
old,3,fp16,16384,16,32,fused,1.28999595642,1.06413202286,1.2122517964951003,17.50888694153881
old,3,fp16,16384,64,32,transform,3.61355209351,1.30794000626,2.7627812256028483,63.8045897107978
old,3,fp16,16384,64,32,split,5.38895187378,3.08433208466,1.7472022226731296,42.76564057536218
old,3,fp16,16384,64,32,fused,5.02947998047,2.88388805389,1.7439927925377923,42.66031348989476
old,3,fp16,16384,128,32,transform,7.79524765015,2.16574802399,3.5993326849670457,72.21707223184467
old,3,fp16,16384,128,32,split,11.1527877808,5.52221984863,2.0196203857343495,50.48574439713865
old,3,fp16,16384,128,32,fused,10.519631958,5.2544921875,2.0020263771683453,50.05060815360514
old,3,fp16,16384,256,32,transform,16.9230804443,3.88078804016,4.3607329926739,77.06807544327947
old,3,fp16,16384,256,32,split,23.4282913208,10.3943321228,2.253948694732389,55.633417817492514
old,3,fp16,16384,256,32,fused,22.259487915,10.054119873,2.2139668311273177,54.83220498426278
old,3,bf16,1,16,32,transform,0.0070799998939,0.00765200033784,0.9252482463818783,-8.079102436609146
old,3,bf16,1,16,32,split,0.0130919992924,0.0134000003338,0.9770148482292869,-2.352589810929772
old,3,bf16,1,16,32,fused,0.0074960000813,0.00811600014567,0.9236076819563909,-8.27107867723604
old,3,bf16,1,64,32,transform,0.0107320003211,0.0103359997272,1.038312751969013,3.68990478989671
old,3,bf16,1,64,32,split,0.0172440007329,0.0167960003018,1.026673042572641,2.5980074928044714
old,3,bf16,1,64,32,fused,0.0135680004954,0.0134200006723,1.0110283022120472,1.0908005431616656
old,3,bf16,1,128,32,transform,0.0186360001564,0.0168479993939,1.1061254052007723,9.594337558995804
old,3,bf16,1,128,32,split,0.0283520013094,0.0264400005341,1.0723147025974553,6.743794748154464
old,3,bf16,1,128,32,fused,0.0244240000844,0.0233520001173,1.0459061305976023,4.389125300505961
old,3,bf16,1,256,32,transform,0.0373919993639,0.0322479993105,1.1595137733622163,13.7569537358472
old,3,bf16,1,256,32,split,0.0545279979706,0.049268001318,1.1067629396745644,9.646414407945151
old,3,bf16,1,256,32,fused,0.0485720008612,0.0452360004187,1.0737465826249515,6.8681552815437845
old,3,bf16,17,16,32,transform,0.00763600021601,0.00766799971461,0.9958268779615328,-0.4190609965267907
old,3,bf16,17,16,32,split,0.0133320003748,0.0136920005083,0.9737072655466401,-2.7002709524406288
old,3,bf16,17,16,32,fused,0.00845199972391,0.00854799970984,0.9887693040256552,-1.135825710670864
old,3,bf16,17,64,32,transform,0.0117919996381,0.0113159999251,1.0420643086029178,4.036632696816268
old,3,bf16,17,64,32,split,0.0197600007057,0.0194360002875,1.016670117997908,1.639678171198337
old,3,bf16,17,64,32,fused,0.0153200000525,0.0148000001907,1.0351351253445764,3.394254960953105
old,3,bf16,17,128,32,transform,0.0202360004187,0.0182999998331,1.1057923826916256,9.567110820036104
old,3,bf16,17,128,32,split,0.0317079991102,0.0298640012741,1.0617465094236798,5.815560388062501
old,3,bf16,17,128,32,fused,0.0264679998159,0.0247999995947,1.0672580745346651,6.30195040351326
old,3,bf16,17,256,32,transform,0.0388599991798,0.0336320012808,1.1554471247592566,13.4534174198274
old,3,bf16,17,256,32,split,0.0572200000286,0.0520479977131,1.099369861334709,9.038801665352846
old,3,bf16,17,256,32,fused,0.0500800013542,0.046156001091,1.085016036278003,7.835463572468355
old,3,bf16,257,16,32,transform,0.0193800002337,0.0158639997244,1.2216339240029195,18.142417269871896
old,3,bf16,257,16,32,split,0.0352319985628,0.0319959998131,1.1011376037192968,9.1848287968448
old,3,bf16,257,16,32,fused,0.0265679985285,0.0234400004148,1.1334470161410486,11.773555732263901
old,3,bf16,257,64,32,transform,0.0663079977036,0.0303119987249,2.187516511378408,54.28605933722186
old,3,bf16,257,64,32,split,0.100171995163,0.0644599974155,1.5540179829252168,35.65068030180431
old,3,bf16,257,64,32,fused,0.0921679973602,0.0580760002136,1.5870238484264017,36.9889746148717
old,3,bf16,257,128,32,transform,0.140424001217,0.0501160025597,2.8019792889451196,64.31094248464353
old,3,bf16,257,128,32,split,0.201884007454,0.111652004719,1.8081538971207123,44.694973055535215
old,3,bf16,257,128,32,fused,0.188815999031,0.104560005665,1.8058147360468584,44.623333720871166
old,3,bf16,257,256,32,transform,0.301379990578,0.0920599997044,3.273734429130088,69.45384478649588
old,3,bf16,257,256,32,split,0.419755983353,0.210380005836,1.9952275487634379,49.88040333445877
old,3,bf16,257,256,32,fused,0.396567988396,0.201631999016,1.9667909376057484,49.155755150197145
old,3,bf16,4096,16,32,transform,0.229168009758,0.164103996754,1.3964803678824116,28.391402915575863
old,3,bf16,4096,16,32,split,0.391359996796,0.326848006248,1.1973761176901618,16.48405332076581
old,3,bf16,4096,16,32,fused,0.32957201004,0.272979998589,1.207311934000722,17.17136459620203
old,3,bf16,4096,64,32,transform,0.907444000244,0.334191989899,2.7153373739396,63.172163812958146
old,3,bf16,4096,64,32,split,1.3554599762,0.782560014725,1.7320843778049702,42.26609206721923
old,3,bf16,4096,64,32,fused,1.26588802338,0.728936004639,1.7366243611562602,42.41702337204397
old,3,bf16,4096,128,32,transform,1.95167598724,0.551376008987,3.5396461859587642,71.74858877232285
old,3,bf16,4096,128,32,split,2.79517192841,1.39451198578,2.0044086798196727,50.10997457414895
old,3,bf16,4096,128,32,fused,2.63824005127,1.32658004761,1.9887530013911483,49.71723490546628
old,3,bf16,4096,256,32,transform,4.23363609314,0.988908004761,4.281122281099533,76.64163893624718
old,3,bf16,4096,256,32,split,5.86220817566,2.61764793396,2.239494509405473,55.34706623301909
old,3,bf16,4096,256,32,fused,5.57389183044,2.53636398315,2.197591460637912,54.49563679548872
old,3,bf16,16384,16,32,transform,0.902591991425,0.642180013657,1.4055124298949155,28.851571944136705
old,3,bf16,16384,16,32,split,1.50888004303,1.24853601456,1.2085194383133182,17.254123657650087
old,3,bf16,16384,16,32,fused,1.29738397598,1.06912002563,1.2135063836405937,17.594170621506038
old,3,bf16,16384,64,32,transform,3.61326789856,1.30800800323,2.7624203289562312,63.79986095823998
old,3,bf16,16384,64,32,split,5.38799209595,3.08299999237,1.7476458349933628,42.780168614437954
old,3,bf16,16384,64,32,fused,5.04287185669,2.88551197052,1.7476523778832982,42.78038283499098
old,3,bf16,16384,128,32,transform,7.79554367065,2.16527996063,3.6002474563990536,72.22413147677925
old,3,bf16,16384,128,32,split,11.1502120972,5.52027587891,2.0198650106961056,50.49174104682519
old,3,bf16,16384,128,32,fused,10.5315917969,5.26059608459,2.001976891506737,50.04937348465719
old,3,bf16,16384,256,32,transform,16.920539856,3.88154411316,4.3592290497569115,77.06016388251578
old,3,bf16,16384,256,32,split,23.4153076172,10.3772636414,2.256404812130323,55.68171125039051
old,3,bf16,16384,256,32,fused,22.2700759888,10.0615196228,2.2133909015428133,54.82045221641763
new,1,fp16,1,16,32,transform,0.00726400017738,0.00742399990559,0.9784483121976435,-2.20263937641738
new,1,fp16,1,16,32,split,0.0125520005822,0.0128999993205,0.9730233521991758,-2.7724563588173896
new,1,fp16,1,16,32,fused,0.00742800012231,0.00768399983644,0.9666840552343628,-3.446415050009282
new,1,fp16,1,64,32,transform,0.0111720003188,0.0107639998198,1.037904171853431,3.6519914729453173
new,1,fp16,1,64,32,split,0.0174919992685,0.0173040002584,1.0108644826220885,1.0747714267205286
new,1,fp16,1,64,32,fused,0.0137319996953,0.0124399997294,1.103858520418337,9.40868041485762
new,1,fp16,1,128,32,transform,0.018219999969,0.0150759994984,1.2085434183606645,17.25576551014976
new,1,fp16,1,128,32,split,0.028503999114,0.0250200003386,1.1392485502897858,12.222842000050449
new,1,fp16,1,128,32,fused,0.0244959995151,0.0203840002418,1.2017268065405444,16.786411474107236
new,1,fp16,1,256,32,transform,0.0367439985275,0.0273880004883,1.3416093863148875,25.46265625445682
new,1,fp16,1,256,32,split,0.0536880016327,0.0441960006952,1.21477058530617,17.67992968417484
new,1,fp16,1,256,32,fused,0.047947999835,0.0391160011292,1.225789918469118,18.41995231541027
new,1,fp16,17,16,32,transform,0.00737200006843,0.0074359998107,0.9913932566031123,-0.8681462517081887
new,1,fp16,17,16,32,split,0.0127639994025,0.0131040006876,0.974053627345904,-2.663751966592905
new,1,fp16,17,16,32,fused,0.00813999995589,0.00808800011873,1.0064292577147198,0.6388186417909423
new,1,fp16,17,64,32,transform,0.0116319999099,0.0105640001595,1.1010980437594529,9.181566013347577
new,1,fp16,17,64,32,split,0.0195879995823,0.0185399994254,1.0565264395566394,5.350215332080098
new,1,fp16,17,64,32,fused,0.0148080006242,0.013259999454,1.1167421745053716,10.453816213852507
new,1,fp16,17,128,32,transform,0.0214039996266,0.0172720000148,1.2392311028403995,19.30480136368963
new,1,fp16,17,128,32,split,0.03133200109,0.0287719994783,1.088975450372532,8.170565309079654
new,1,fp16,17,128,32,fused,0.0274760007858,0.0234760001302,1.1703868049674406,14.558161818321308
new,1,fp16,17,256,32,transform,0.0380600005388,0.0275559991598,1.3811874618694189,27.598531871516318
new,1,fp16,17,256,32,split,0.0565079987049,0.0459479987621,1.2298250245342648,18.68761977918767
new,1,fp16,17,256,32,fused,0.0494320005178,0.0403160005808,1.2261136969360344,18.441495066980774
new,1,fp16,257,16,32,transform,0.0189640000463,0.0126519992948,1.498893542785309,33.28412115634599
new,1,fp16,257,16,32,split,0.0352479994297,0.028832000494,1.222530480915994,18.202448477952117
new,1,fp16,257,16,32,fused,0.0261799991131,0.0204960003495,1.2773223393186888,21.711225959346315
new,1,fp16,257,64,32,transform,0.0650960028172,0.0174439996481,3.731713146663028,73.20265624129712
new,1,fp16,257,64,32,split,0.0990999996662,0.0515200018883,1.9235247677408422,48.01210690026682
new,1,fp16,257,64,32,fused,0.0910120010376,0.0451559990644,2.0155018806648854,50.384566266437105
new,1,fp16,257,128,32,transform,0.137855994701,0.0241840004921,5.700297382396776,82.45705560751753
new,1,fp16,257,128,32,split,0.199855995178,0.0863200008869,2.31529185732817,56.80890092387779
new,1,fp16,257,128,32,fused,0.187567996979,0.0790799975395,2.3718766162746894,57.839290916800834
new,1,fp16,257,256,32,transform,0.296031999588,0.0392320007086,7.545676851578645,86.74737840395605
new,1,fp16,257,256,32,split,0.414111995697,0.157167994976,2.634836664807209,62.04698327768373
new,1,fp16,257,256,32,fused,0.393971991539,0.149567997456,2.634066098631152,62.0358805528961
new,1,fp16,4096,16,32,transform,0.224927997589,0.111228001118,2.022224577697638,50.54950814916268
new,1,fp16,4096,16,32,split,0.386579990387,0.273052000999,1.4157742443660604,29.36726995992438
new,1,fp16,4096,16,32,fused,0.326275992393,0.224744009972,1.4517672459152502,31.118434941025185
new,1,fp16,4096,64,32,transform,0.892220020294,0.136948001385,6.515027684016465,84.65087105533975
new,1,fp16,4096,64,32,split,1.33945598602,0.584195995331,2.2928195275646774,56.385577321815994
new,1,fp16,4096,64,32,fused,1.25516796112,0.544199991226,2.3064461252421133,56.643253486138654
new,1,fp16,4096,128,32,transform,1.91879196167,0.1662520051,11.541466585716385,91.33558987002924
new,1,fp16,4096,128,32,split,2.76069602966,1.00777597427,2.7393945679839784,63.49558359765833
new,1,fp16,4096,128,32,fused,2.62121601105,0.957824039459,2.7366362745818327,63.45879029346698
new,1,fp16,4096,256,32,transform,4.16209983826,0.223907995224,18.588437782653493,94.62031176749458
new,1,fp16,4096,256,32,split,5.78869590759,1.85055999756,3.1280779413920707,68.0314871069045
new,1,fp16,4096,256,32,fused,5.5443321228,1.79747200012,3.084516544585873,67.58000855092642
new,1,fp16,16384,16,32,transform,0.887588024139,0.43015999794,2.063390432373034,51.53607459302142
new,1,fp16,16384,16,32,split,1.49301595688,1.03574399948,1.441491292857671,30.62739921116282
new,1,fp16,16384,16,32,fused,1.28700399399,0.870788002014,1.4779762594493215,32.339914555015284
new,1,fp16,16384,64,32,transform,3.55336418152,0.519267988205,6.843025686607856,85.38658123179269
new,1,fp16,16384,64,32,split,5.3245639801,2.29095191956,2.3241709852743813,56.97390569214319
new,1,fp16,16384,64,32,fused,5.00111999512,2.14636001587,2.3300471300910153,57.082413180160074
new,1,fp16,16384,128,32,transform,7.66271972656,0.624172019958,12.276615230326438,91.8544323395447
new,1,fp16,16384,128,32,split,11.0113723755,3.97262802124,2.7718105789484304,63.922498615349824
new,1,fp16,16384,128,32,fused,10.4642562866,3.78347206116,2.765781302846913,63.843851320758226
new,1,fp16,16384,256,32,transform,16.630355835,0.817216014862,20.350012154140543,95.08599802090765
new,1,fp16,16384,256,32,split,23.1184326172,7.30355987549,3.165364974248119,68.40806642723612
new,1,fp16,16384,256,32,fused,22.154284668,7.1064956665,3.1174696654548364,67.92270311139978
new,1,bf16,1,16,32,transform,0.00725200027227,0.00742800012231,0.9763058902609082,-2.426914553671269
new,1,bf16,1,16,32,split,0.0129280000925,0.0128360003233,1.0071673236898413,0.7116318730023201
new,1,bf16,1,16,32,fused,0.00743200033903,0.00772000029683,0.9626943074188404,-3.87513380869395
new,1,bf16,1,64,32,transform,0.0108640000224,0.0107239998877,1.0130548429845263,1.2886610310322217
new,1,bf16,1,64,32,split,0.0174079999328,0.0172600001097,1.0085747289779463,0.8501828106119229
new,1,bf16,1,64,32,fused,0.0138040006161,0.0124839998782,1.105735401376047,9.562450586683148
new,1,bf16,1,128,32,transform,0.0183239996433,0.0150999993086,1.2135099657166086,17.594413869566
new,1,bf16,1,128,32,split,0.028044000268,0.0248799994588,1.1271704532968105,11.282273495091664
new,1,bf16,1,128,32,fused,0.0241520002484,0.0203920006752,1.184386006703735,15.568066969728884
new,1,bf16,1,256,32,transform,0.0368039995432,0.0273999989033,1.3432117159233683,25.551572537277433
new,1,bf16,1,256,32,split,0.0538359999657,0.0445160001516,1.209362920800624,17.311835611928743
new,1,bf16,1,256,32,fused,0.0483159989119,0.0391240000725,1.2349452720163192,19.024751731120798
new,1,bf16,17,16,32,transform,0.00732399970293,0.00740000009537,0.9897296768296595,-1.0376897258692679
new,1,bf16,17,16,32,split,0.0132760003209,0.0130280002952,1.0190359241695268,1.8680326883510412
new,1,bf16,17,16,32,fused,0.00845199972391,0.00801599994302,1.0543911906174164,5.158539932941465
new,1,bf16,17,64,32,transform,0.0119439996779,0.0105559997261,1.1314891993003877,11.620897431605085
new,1,bf16,17,64,32,split,0.0195319995284,0.018452000618,1.0585301796135025,5.52938222648251
new,1,bf16,17,64,32,fused,0.0150120005012,0.0132719993591,1.131103166525318,11.590734639003717
new,1,bf16,17,128,32,transform,0.0217920005322,0.0160840004683,1.3548868377086853,26.193098038272456
new,1,bf16,17,128,32,split,0.0328079998493,0.0288560003042,1.1369559018380238,12.045841146223736
new,1,bf16,17,128,32,fused,0.0276840001345,0.0235080003738,1.1776416409008659,15.0845244199224
new,1,bf16,17,256,32,transform,0.0386079996824,0.0276120007038,1.3982326053282592,28.481141393120872
new,1,bf16,17,256,32,split,0.056547999382,0.0460399985313,1.228236342005011,18.582444941535524
new,1,bf16,17,256,32,fused,0.0497880011797,0.0403640002012,1.233475397173837,18.928257321449653
new,1,bf16,257,16,32,transform,0.0193839997053,0.0126120001078,1.5369489010162471,34.93602816991579
new,1,bf16,257,16,32,split,0.0352279990911,0.0288159996271,1.2225152535735682,18.2014296282298
new,1,bf16,257,16,32,fused,0.0264120012522,0.0204480007291,1.2916666818488765,22.580646071274995
new,1,bf16,257,64,32,transform,0.0651880025864,0.0175439998507,3.715686453554035,73.0870725369331
new,1,bf16,257,64,32,split,0.099143999815,0.0515959978104,1.9215443837199313,47.95852708517235
new,1,bf16,257,64,32,fused,0.0914879977703,0.0451840013266,2.0247874266159926,50.6120994799296
new,1,bf16,257,128,32,transform,0.137880003452,0.0242520004511,5.6853043413887185,82.41079210623691
new,1,bf16,257,128,32,split,0.199551999569,0.085923999548,2.3224244753355974,56.941549203424714
new,1,bf16,257,128,32,fused,0.187888002396,0.0788119971752,2.384002552026727,58.05373617784664
new,1,bf16,257,256,32,transform,0.29608399868,0.0392439991236,7.544694865257634,86.74565349746783
new,1,bf16,257,256,32,split,0.41459197998,0.157843995094,2.626593300132199,61.927870601449065
new,1,bf16,257,256,32,fused,0.394379997253,0.149580001831,2.6365823801672525,62.0721124618695
new,1,bf16,4096,16,32,transform,0.225135993958,0.111199998856,2.024604283040893,50.60763190236707
new,1,bf16,4096,16,32,split,0.387651991844,0.273000001907,1.4199706561762488,29.57600950058798
new,1,bf16,4096,16,32,fused,0.326083993912,0.224288010597,1.4538627947345197,31.217718506745108
new,1,bf16,4096,64,32,transform,0.892035961151,0.13700799942,6.510831228302597,84.6409780113329
new,1,bf16,4096,64,32,split,1.33975200653,0.584848022461,2.290769490665996,56.34654625554361
new,1,bf16,4096,64,32,fused,1.25778799057,0.543887996674,2.3125864116539847,56.75837257537156
new,1,bf16,4096,128,32,transform,1.91882801056,0.166147994995,11.548908613779808,91.34117314941058
new,1,bf16,4096,128,32,split,2.76159191132,1.00937595367,2.7359398658934766,63.44948905982516
new,1,bf16,4096,128,32,fused,2.62439994812,0.957940006256,2.7396287147220946,63.49870350583476
new,1,bf16,4096,256,32,transform,4.16179199219,0.224095988274,18.571470307185585,94.61539671625738
new,1,bf16,4096,256,32,split,5.79058799744,1.85294799805,3.1250677318164795,68.00069355876843
new,1,bf16,4096,256,32,fused,5.54844818115,1.7992559433,3.0837459238698632,67.57190687275957
new,1,bf16,16384,16,32,transform,0.889260005951,0.430155992508,2.0672965655231725,51.62764662423124
new,1,bf16,16384,16,32,split,1.49427995682,1.03524398804,1.44340848542292,30.71954265898617
new,1,bf16,16384,16,32,fused,1.28513202667,0.869983959198,1.4771904850460769,32.30392355466548
new,1,bf16,16384,64,32,transform,3.55123214722,0.518684005737,6.846619729818044,85.39425235426977
new,1,bf16,16384,64,32,split,5.32476806641,2.2931640625,2.322017928627817,56.93401038505572
new,1,bf16,16384,64,32,fused,5.01038818359,2.14399604797,2.336939094796367,57.20898322824554
new,1,bf16,16384,128,32,transform,7.66143188477,0.624535989761,12.26739853327253,91.84831244140534
new,1,bf16,16384,128,32,split,11.0151000977,3.97795600891,2.7690351710848224,63.88633808474773
new,1,bf16,16384,128,32,fused,10.4772880554,3.78406410217,2.768792433878623,63.8831720368737
new,1,bf16,16384,256,32,transform,16.6288116455,0.818023967743,20.328024973865194,95.08068294246168
new,1,bf16,16384,256,32,split,23.1253677368,7.31481170654,3.1614440213306048,68.36888481172238
new,1,bf16,16384,256,32,fused,22.1695800781,7.11498413086,3.115900144027493,67.90654533917643
new,2,fp16,1,16,32,transform,0.00728000029922,0.00728399977088,0.9994509236977205,-0.054937795269430906
new,2,fp16,1,16,32,split,0.0124959997833,0.0128159999847,0.9750311952417273,-2.5608211183522673
new,2,fp16,1,16,32,fused,0.00738399997354,0.00768399983644,0.9609578514724448,-4.062836727722464
new,2,fp16,1,64,32,transform,0.0105360001326,0.0104280002415,1.010356721192832,1.0250559011083542
new,2,fp16,1,64,32,split,0.0172120004892,0.0170440003276,1.0098568504089942,0.9760641228508978
new,2,fp16,1,64,32,fused,0.0131760001183,0.01232400015,1.0691333948336572,6.466302069295421
new,2,fp16,1,128,32,transform,0.0184080004692,0.0149759992957,1.2291667558027608,18.64407369633858
new,2,fp16,1,128,32,split,0.0283320009708,0.0250279992819,1.1320122176641352,11.661730819172377
new,2,fp16,1,128,32,fused,0.0244839996099,0.0205119997263,1.1936427426189558,16.22283918838955
new,2,fp16,1,256,32,transform,0.0367920011282,0.0277319997549,1.326698451369313,24.62492143803445
new,2,fp16,1,256,32,split,0.0538879990578,0.04451200068,1.210639787800255,17.399047175129574
new,2,fp16,1,256,32,fused,0.0480919986963,0.039291998744,1.2239641716786878,18.298262061994595
new,2,fp16,17,16,32,transform,0.00737200006843,0.00742800012231,0.9924609514057755,-0.7596317601761364
new,2,fp16,17,16,32,split,0.012839999795,0.0131119996309,0.9792556556164782,-2.118378818089385
new,2,fp16,17,16,32,fused,0.00824799984694,0.00803200006485,1.0268924029315274,2.618814089456316
new,2,fp16,17,64,32,transform,0.0117600001395,0.0107280001044,1.0961968703446165,8.775510398453761
new,2,fp16,17,64,32,split,0.0197799995542,0.0188319995999,1.0503398457116064,4.792719796086685
new,2,fp16,17,64,32,fused,0.0148479998112,0.0133039996028,1.1160553408371303,10.39870843233272
new,2,fp16,17,128,32,transform,0.0197040006518,0.0152639999986,1.2908805459648343,22.53349830657053
new,2,fp16,17,128,32,split,0.0311760008335,0.0266519993544,1.1697434184558888,14.51116678903459
new,2,fp16,17,128,32,fused,0.0257239997387,0.0217079997063,1.1850009253148504,15.611880240996129
new,2,fp16,17,256,32,transform,0.0381359994411,0.0275400012732,1.3847493710253125,27.784765898859497
new,2,fp16,17,256,32,split,0.0565439999104,0.0459679991007,1.230073116441976,18.704019571411298
new,2,fp16,17,256,32,fused,0.049472001195,0.0403880000114,1.2249183218043955,18.361903630690595
new,2,fp16,257,16,32,transform,0.0185800001025,0.0121760003269,1.525952661273495,34.46716760102882
new,2,fp16,257,16,32,split,0.0344639986753,0.028248000145,1.2200509239023156,18.036208127975996
new,2,fp16,257,16,32,fused,0.0258120000362,0.0201959997416,1.2780748844550678,21.757323286548306
new,2,fp16,257,64,32,transform,0.0651600003242,0.0177520006895,3.6705722055734826,72.75629128119107
new,2,fp16,257,64,32,split,0.0989199995995,0.0514800012112,1.9215228685344115,47.95794437967202
new,2,fp16,257,64,32,fused,0.0912519991398,0.0449279993773,2.031071946326311,50.76491495986916
new,2,fp16,257,128,32,transform,0.137707996368,0.0243039995432,5.666063156528047,82.35106153294693
new,2,fp16,257,128,32,split,0.199951994419,0.0865559995174,2.310088214957352,56.711609819694196
new,2,fp16,257,128,32,fused,0.187355995178,0.0790080010891,2.3713547057938134,57.8300117836969
new,2,fp16,257,256,32,transform,0.296199989319,0.0398039996624,7.441462964306046,86.56178220873191
new,2,fp16,257,256,32,split,0.414292001724,0.158039999008,2.6214376380945716,61.852992973471466
new,2,fp16,257,256,32,fused,0.394287991524,0.149487996101,2.637589651396514,62.08659677328754
new,2,fp16,4096,16,32,transform,0.224864006042,0.111212003231,2.0219400739948172,50.5425500556866
new,2,fp16,4096,16,32,split,0.38691599369,0.274004006386,1.412081519512297,29.182558784185588
new,2,fp16,4096,16,32,fused,0.326096010208,0.224659991264,1.4515090487331215,31.106182157610313
new,2,fp16,4096,64,32,transform,0.892288017273,0.136852002144,6.520094724913899,84.66279951150241
new,2,fp16,4096,64,32,split,1.33936796188,0.584187984467,2.292700290818219,56.383309061162976
new,2,fp16,4096,64,32,fused,1.25496397018,0.544320011139,2.305562802208877,56.62664235205669
new,2,fp16,4096,128,32,transform,1.9192440033,0.16606400013,11.557255045028162,91.34742639057541
new,2,fp16,4096,128,32,split,2.76057605743,1.00772399902,2.7394168047150096,63.49587991579714
new,2,fp16,4096,128,32,fused,2.62152004242,0.957847976685,2.736885295193476,63.46211506356505
new,2,fp16,4096,256,32,transform,4.161951828,0.224008011818,18.57947755628252,94.6177173337048
new,2,fp16,4096,256,32,split,5.78891181946,1.85061607361,3.128099826868768,68.0317107718074
new,2,fp16,4096,256,32,fused,5.54469985962,1.79768390656,3.0843575110099244,67.57833693304362
new,2,fp16,16384,16,32,transform,0.887611961365,0.430967998505,2.0595774267325373,51.44635074067245
new,2,fp16,16384,16,32,split,1.49323997498,1.03565998077,1.4418245396233185,30.643433197408793
new,2,fp16,16384,16,32,fused,1.28777198792,0.870471954346,1.4793951505163936,32.40480748832098
new,2,fp16,16384,64,32,transform,3.55287590027,0.519191980362,6.8430870172393705,85.38671220341402
new,2,fp16,16384,64,32,split,5.32476005554,2.29046001434,2.3247557356177375,56.98472812954353
new,2,fp16,16384,64,32,fused,5.00060806274,2.14568405151,2.330542588141474,57.091537177294626
new,2,fp16,16384,128,32,transform,7.66488037109,0.627704000473,12.210979004935776,91.81064843698617
new,2,fp16,16384,128,32,split,11.0153923035,3.97612380981,2.7703846334770885,63.90392915423777
new,2,fp16,16384,128,32,fused,10.4647956848,3.78391609192,2.76559929728517,63.841471865369556
new,2,fp16,16384,256,32,transform,16.6275726318,0.815279960632,20.39492374976371,95.09681912877174
new,2,fp16,16384,256,32,split,23.1159072876,7.30270004272,3.1653918622392347,68.4083347806237
new,2,fp16,16384,256,32,fused,22.1540527344,7.10585174561,3.117719525753797,67.92527385034029
new,2,bf16,1,16,32,transform,0.00715600028634,0.00725599974394,0.9862183763604021,-1.3974210955648954
new,2,bf16,1,16,32,split,0.0126200005412,0.0127399995923,0.9905809219042262,-0.9508640725350532
new,2,bf16,1,16,32,fused,0.00746399983764,0.00768000036478,0.9718749326978466,-2.8938978006234266
new,2,bf16,1,64,32,transform,0.0105360001326,0.010583999753,0.9954648883673307,-0.45557725698465495
new,2,bf16,1,64,32,split,0.0170440003276,0.0168200001121,1.0133174919148102,1.3142467213947784
new,2,bf16,1,64,32,fused,0.0134399995208,0.0122079998255,1.1009174076761212,9.166664726388813
new,2,bf16,1,128,32,transform,0.0183960005641,0.0150560006499,1.2218384544385752,18.156119872696927
new,2,bf16,1,128,32,split,0.0280039995909,0.0245759993792,1.139485689220895,12.24110934787309
new,2,bf16,1,128,32,fused,0.0243000000715,0.020340000093,1.1946902635395185,16.296296159868916
new,2,bf16,1,256,32,transform,0.0367439985275,0.0277599990368,1.323631116801927,24.450249974771204
new,2,bf16,1,256,32,split,0.0539399981499,0.0449479997158,1.2000533614611366,16.67037215891464
new,2,bf16,1,256,32,fused,0.048219999671,0.039359998703,1.225101658027359,18.374120755808494
new,2,bf16,17,16,32,transform,0.00746000036597,0.00755200013518,0.9878178273883456,-1.2332408136288031
new,2,bf16,17,16,32,split,0.0135440006852,0.0130439996719,1.0383318787087312,3.6916788836725942
new,2,bf16,17,16,32,fused,0.00853200033307,0.00805199965835,1.059612604953632,5.625886732089298
new,2,bf16,17,64,32,transform,0.0119560003281,0.0107639998198,1.1107395511199616,9.969893573007518
new,2,bf16,17,64,32,split,0.0199200004339,0.0187040001154,1.0650128481072239,6.104419136611066
new,2,bf16,17,64,32,fused,0.0153960004449,0.0135959997773,1.1323919312359285,11.691352400527242
new,2,bf16,17,128,32,transform,0.0200320005417,0.0153160005808,1.30791327905876,23.542331436557458
new,2,bf16,17,128,32,split,0.0310759991407,0.0266799986362,1.1647676435236174,14.14596674622311
new,2,bf16,17,128,32,fused,0.0259479999542,0.0217720001936,1.1918059766427689,16.093725019157258
